name,aten::cudnn_convolution,void,maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...,aten::addmm,sgemm_32x32x32_NT_vec,aten::cudnn_batch_norm,aten::copy_,aten::add_,aten::clamp_min,aten::mul,Memcpy,aten::add,aten::sub,aten::cat,aten::div,sgemm_32x32x32_NT,aten::fill_,maxwell_sgemm_32x128_nn,sgemm_128x128x8_NN,maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_larg...,aten::native_batch_norm_backward,maxwell_fp16_scudnn_fp16_128x64_relu_medium_nn_v0,maxwell_fp16_scudnn_fp16_128x128_relu_small_nn_v0,at::native::(anonymous,aten::fake_quantize_per_channel_affine_cachemask,maxwell_gcgemm_64x64_nt,aten::_log_softmax_backward_data,sgemm_128x128x8_NT_vec,maxwell_sgemm_128x64_nn,aten::clamp,maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0,maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_medi...,aten::mm,maxwell_sgemm_128x128_nn,sgemm_32x32x32_NN_vec,aten::max_pool2d_with_indices_backward,aten::cudnn_convolution_transpose,aten::addcdiv_,aten::addcmul_,aten::exp_,aten::leaky_relu_,torchvision::_roi_align_backward,aten::masked_fill_,sgemm_32x32x32_TN_vec,maxwell_gcgemm_32x32_tn,aten::native_dropout_backward,maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0,maxwell_scudnn_128x64_relu_interior_nn_v1,aten::sum,maxwell_fp16_scudnn_fp16_128x32_relu_small_nn_v0,aten::_fake_quantize_per_tensor_affine_cachemask_ten...,maxwell_scudnn_128x64_relu_small_nn_v1,maxwell_sgemm_64x64_nn,aten::_log_softmax,maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0,maxwell_sgemm_64x64_nt,aten::aminmax,maxwell_gcgemm_64x64_tn,aten::_softmax,aten::_fused_moving_avg_obs_fq_helper,aten::replication_pad2d,maxwell_scudnn_128x64_relu_large_nn_v1,aten::mul_,maxwell_scudnn_128x128_3dconv_fprop_small_nn_v0,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...,aten::_softmax_backward_data,aten::mse_loss_backward,aten::gelu_backward,aten::sqrt,maxwell_scudnn_128x64_stridedB_small_nn_v0,maxwell_scudnn_128x128_stridedB_small_nn_v0,aten::exp,maxwell_scudnn_128x32_relu_medium_nn_v1,maxwell_sgemm_128x128_nt,maxwell_scudnn_128x128_relu_medium_nn_v1,aten::clamp_min_,maxwell_sgemm_128x128_tn,aten::mse_loss,aten::hardtanh_backward,aten::elu_backward,maxwell_fp16_scudnn_fp16_128x128_relu_medium_nn_v0,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...,aten::embedding_dense_backward,maxwell_scudnn_128x32_relu_small_nn_v1,maxwell_scudnn_128x32_stridedB_splitK_medium_nn_v0,sgemm_32x32x32_NN,sgemm_128x128x8_NN_vec,aten::leaky_relu_backward,maxwell_fp16_scudnn_fp16_128x32_stridedB_splitK_larg...,maxwell_sgemm_128x32_nn,maxwell_sgemm_128x32_nt,aten::neg,aten::cudnn_batch_norm_backward,aten::native_layer_norm,sgemm_128x128x8_TN_vec,maxwell_sgemm_32x128_nt,aten::native_dropout,aten::max_pool2d_with_indices,aten::_conv_depthwise2d,maxwell_fp16_scudnn_fp16_128x64_stridedB_small_nn_v0...,aten::threshold_backward,sgemm_128x128x8_TN,aten::where,maxwell_sgemm_128x64_nt,aten::silu_,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile2...,aten::silu_backward,maxwell_sgemm_128x64_tn,maxwell_scudnn_128x64_stridedB_splitK_interior_nn_v0...,aten::bmm,aten::upsample_bilinear2d_backward,aten::hardswish_backward,aten::native_batch_norm,aten::convolution_backward,aten::native_layer_norm_backward,model,batch_size,2080,titan,titanxp
vgg16_2,6.85,0.0,1.7,11.26,0.0,0.0,0.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.99,0.0,9.39,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.17,0.0,0.01,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,9.51,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.76,0.01,0.4,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.65,0.0,10.89,0.0,0.0,0.0,0.0,0.0,15.56,0.0,vgg16,2,0.44039547293028974,0.4209652986568228,0.5787435984045137
vgg16_32,19.46,0.0,6.85,0.88,0.87,0.0,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,1.24,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.65,3.89,0.0,2.21,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,0.0,1.85,0.0,0.0,0.57,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,14.2,0.0,1.44,0.0,0.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.86,0.0,vgg16,32,0.4793041290538843,0.46034171331725277,0.6007521767814256
vgg16_4,9.98,0.0,5.64,9.22,0.0,0.0,0.0,16.84,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,1.61,0.0,7.66,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.26,0.0,0.01,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.82,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,3.66,0.01,0.63,0.0,0.0,2.25,0.0,0.0,0.0,0.0,2.6,0.0,8.91,0.0,0.0,0.0,0.0,0.0,22.38,0.0,vgg16,4,0.4646473529999282,0.443080704571465,0.5876839907447742
vgg16_8,14.8,0.0,8.73,2.19,2.18,0.0,0.0,13.69,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.96,0.0,1.63,2.52,0.0,5.71,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.37,0.0,0.01,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,5.78,0.0,1.23,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,5.13,0.01,0.94,0.0,0.0,3.35,0.0,0.0,0.0,0.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.53,0.0,vgg16,8,0.5034280298313529,0.4775808922775655,0.6034143004553221
vision_maskrcnn_1,18.85,0.24,7.73,1.53,0.0,0.0,0.82,5.94,0.0,4.27,0.52,6.75,0.26,0.0,0.0,0.0,0.79,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,2.86,0.8,0.0,0.0,2.0,1.01,0.0,1.29,5.73,0.0,0.81,0.0,0.0,0.0,0.24,0.65,0.0,0.0,0.0,0.0,0.0,0.0,3.02,1.16,0.0,0.0,0.0,1.14,2.93,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.65,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.46,0.0,0.2,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,42.36,0.0,vision_maskrcnn,1,0.5097834474073658,0.485314181377145,0.6329630283680528
vision_maskrcnn_2,20.77,0.22,8.65,1.01,0.0,0.0,0.69,4.59,0.0,4.58,0.38,6.62,0.23,0.0,0.0,0.0,0.61,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,4.43,0.76,0.0,0.0,1.15,0.7,0.0,0.9,5.6,0.0,0.75,0.0,0.0,0.0,0.3,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1.35,0.0,0.0,0.0,1.37,3.14,0.0,0.0,0.0,0.0,0.0,7.59,0.0,0.58,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.84,0.0,0.22,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.55,0.0,vision_maskrcnn,2,0.45418700339953205,0.4533197431672699,0.6263763859328599
yolov3_1,16.96,0.07,5.8,0.0,0.0,3.09,0.29,14.47,0.0,2.7,0.0,8.17,0.1,0.1,0.17,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.66,0.81,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.4,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.09,4.22,0.0,0.0,2.35,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.45,0.0,yolov3,1,0.6980113377286302,0.6887509721673786,0.8180148665374525
yolov3_16,18.35,0.04,1.4,0.0,0.0,5.08,0.4,2.24,0.0,0.42,0.0,5.01,0.0,0.18,0.07,0.0,0.28,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.05,0.0,0.0,1.32,0.19,0.0,6.61,3.94,0.0,0.0,0.0,0.0,0.0,1.17,0.78,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.68,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.34,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,8.46,0.0,0.0,8.49,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.39,0.0,yolov3,16,0.4867616584308565,0.4695364480244934,0.6373183962890309
yolov3_2,19.17,0.07,4.17,0.0,0.0,3.44,0.35,8.3,0.0,1.4,0.0,5.82,0.07,0.13,0.13,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.49,2.37,0.0,0.22,3.68,0.0,0.0,0.0,0.0,0.0,0.42,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,0.0,0.87,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.07,5.38,0.0,0.0,2.42,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91,0.0,yolov3,2,0.5906032163313322,0.5810359521821278,0.7113148820703282
yolov3_4,19.97,0.06,4.46,0.0,0.0,3.84,0.36,5.6,0.0,1.0,0.0,5.46,0.0,0.15,0.1,0.0,0.54,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.06,0.0,0.0,1.43,0.27,0.0,2.62,3.06,0.0,0.0,0.0,0.0,0.0,0.49,1.83,0.0,9.85,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.94,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0,6.01,0.0,0.0,2.23,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.53,0.0,yolov3,4,0.5520267968150729,0.5340114558359562,0.6922789208593834
yolov3_8,21.15,0.04,5.78,0.0,0.0,4.08,0.37,3.19,0.0,0.56,0.0,4.85,0.0,0.16,0.08,0.0,0.34,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.06,0.0,0.0,1.13,0.2,0.0,5.76,3.12,0.0,0.0,0.0,0.0,0.0,0.55,1.04,0.0,7.23,0.0,0.0,0.0,0.0,2.88,0.68,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,5.16,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,7.43,0.0,0.0,2.35,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,0.0,yolov3,8,0.5305154644234402,0.5126445683146398,0.6595390608981971
